191	Origin	Road	-48
191	Origin	Rail	-48
191	Origin	IWW	-14
191	Destination	Road	-20
191	Destination	Rail	-14
191	Destination	IWW	6
192	Origin	Road	-44
192	Origin	Rail	-20
192	Origin	IWW	-50
192	Destination	Road	10
192	Destination	Rail	18
192	Destination	IWW	-2
193	Origin	Road	-24
193	Origin	Rail	-16
193	Origin	IWW	-22
193	Destination	Road	-6
193	Destination	Rail	50
193	Destination	IWW	-2
194	Origin	Road	-38
194	Origin	Rail	24
194	Origin	IWW	-6
194	Destination	Road	4
194	Destination	Rail	26
194	Destination	IWW	2
195	Origin	Road	-34
195	Origin	Rail	-30
195	Origin	IWW	-30
195	Destination	Road	-6
195	Destination	Rail	6
195	Destination	IWW	-2
196	Origin	Road	-10
196	Origin	Rail	20
196	Origin	IWW	-10
196	Destination	Road	-2
196	Destination	Rail	50
196	Destination	IWW	0
197	Origin	Road	2
197	Origin	Rail	12
197	Origin	IWW	-4
197	Destination	Road	2
197	Destination	Rail	4
197	Destination	IWW	-2
198	Origin	Road	-4
198	Origin	Rail	14
198	Origin	IWW	-16
198	Destination	Road	4
198	Destination	Rail	12
198	Destination	IWW	0
199	Origin	Road	-18
199	Origin	Rail	-6
199	Origin	IWW	-16
199	Destination	Road	-8
199	Destination	Rail	10
199	Destination	IWW	-2
200	Origin	Road	0
200	Origin	Rail	-6
200	Origin	IWW	-8
200	Destination	Road	-2
200	Destination	Rail	6
200	Destination	IWW	-2
201	Origin	Road	6
201	Origin	Rail	-2
201	Origin	IWW	-50
201	Destination	Road	6
201	Destination	Rail	0
201	Destination	IWW	-50
202	Origin	Road	-24
202	Origin	Rail	40
202	Origin	IWW	-50
202	Destination	Road	-40
202	Destination	Rail	46
202	Destination	IWW	-50
203	Origin	Road	-50
203	Origin	Rail	44
203	Origin	IWW	-50
203	Destination	Road	-50
203	Destination	Rail	50
203	Destination	IWW	-50
204	Origin	Road	8
204	Origin	Rail	2
204	Origin	IWW	-50
204	Destination	Road	4
204	Destination	Rail	0
204	Destination	IWW	-50
205	Origin	Road	50
205	Origin	Rail	32
205	Origin	IWW	-50
205	Destination	Road	10
205	Destination	Rail	0
205	Destination	IWW	-50
206	Origin	Road	24
206	Origin	Rail	12
206	Origin	IWW	-50
206	Destination	Road	22
206	Destination	Rail	4
206	Destination	IWW	-50
207	Origin	Road	16
207	Origin	Rail	2
207	Origin	IWW	-50
207	Destination	Road	20
207	Destination	Rail	0
207	Destination	IWW	-50
208	Origin	Road	-24
208	Origin	Rail	-12
208	Origin	IWW	50
208	Destination	Road	2
208	Destination	Rail	0
208	Destination	IWW	50
209	Origin	Road	-16
209	Origin	Rail	-4
209	Origin	IWW	-50
209	Destination	Road	-2
209	Destination	Rail	-2
209	Destination	IWW	-50
210	Origin	Road	-16
210	Origin	Rail	-10
210	Origin	IWW	38
210	Destination	Road	-6
210	Destination	Rail	0
210	Destination	IWW	50
211	Origin	Road	-2
211	Origin	Rail	-2
211	Origin	IWW	44
211	Destination	Road	0
211	Destination	Rail	2
211	Destination	IWW	50
212	Origin	Road	6
212	Origin	Rail	2
212	Origin	IWW	-50
212	Destination	Road	2
212	Destination	Rail	0
212	Destination	IWW	-50
213	Origin	Road	-30
213	Origin	Rail	-18
213	Origin	IWW	-50
213	Destination	Road	2
213	Destination	Rail	0
213	Destination	IWW	-50
214	Origin	Road	-2
214	Origin	Rail	0
214	Origin	IWW	-50
214	Destination	Road	-4
214	Destination	Rail	0
214	Destination	IWW	-50
215	Origin	Road	-10
215	Origin	Rail	0
215	Origin	IWW	-50
215	Destination	Road	-14
215	Destination	Rail	0
215	Destination	IWW	-50
216	Origin	Road	-36
216	Origin	Rail	-20
216	Origin	IWW	20
216	Destination	Road	0
216	Destination	Rail	0
216	Destination	IWW	50
217	Origin	Road	-28
217	Origin	Rail	-24
217	Origin	IWW	-2
217	Destination	Road	12
217	Destination	Rail	-2
217	Destination	IWW	26
218	Origin	Road	-38
218	Origin	Rail	-26
218	Origin	IWW	50
218	Destination	Road	0
218	Destination	Rail	-2
218	Destination	IWW	2
219	Origin	Road	-2
219	Origin	Rail	-2
219	Origin	IWW	34
219	Destination	Road	-2
219	Destination	Rail	0
219	Destination	IWW	50
220	Origin	Road	-14
220	Origin	Rail	-20
220	Origin	IWW	30
220	Destination	Road	10
220	Destination	Rail	0
220	Destination	IWW	50
221	Origin	Road	-34
221	Origin	Rail	-20
221	Origin	IWW	50
221	Destination	Road	4
221	Destination	Rail	0
221	Destination	IWW	50
222	Origin	Road	-28
222	Origin	Rail	-4
222	Origin	IWW	-50
222	Destination	Road	-2
222	Destination	Rail	-2
222	Destination	IWW	-50
223	Origin	Road	-22
223	Origin	Rail	-14
223	Origin	IWW	30
223	Destination	Road	12
223	Destination	Rail	0
223	Destination	IWW	50
224	Origin	Road	-34
224	Origin	Rail	-24
224	Origin	IWW	-30
224	Destination	Road	4
224	Destination	Rail	0
224	Destination	IWW	50
225	Origin	Road	-48
225	Origin	Rail	24
225	Origin	IWW	-38
225	Destination	Road	-20
225	Destination	Rail	-2
225	Destination	IWW	50
226	Origin	Road	-20
226	Origin	Rail	-12
226	Origin	IWW	50
226	Destination	Road	-16
226	Destination	Rail	-2
226	Destination	IWW	46
227	Origin	Road	-6
227	Origin	Rail	-2
227	Origin	IWW	50
227	Destination	Road	0
227	Destination	Rail	0
227	Destination	IWW	50
228	Origin	Road	-10
228	Origin	Rail	-10
228	Origin	IWW	50
228	Destination	Road	0
228	Destination	Rail	0
228	Destination	IWW	50
229	Origin	Road	-50
229	Origin	Rail	-50
229	Origin	IWW	-50
229	Destination	Road	-50
229	Destination	Rail	-50
229	Destination	IWW	-50
230	Origin	Road	-50
230	Origin	Rail	-50
230	Origin	IWW	-50
230	Destination	Road	-50
230	Destination	Rail	-50
230	Destination	IWW	-50
231	Origin	Road	-10
231	Origin	Rail	0
231	Origin	IWW	-50
231	Destination	Road	-4
231	Destination	Rail	0
231	Destination	IWW	-50
232	Origin	Road	-4
232	Origin	Rail	0
232	Origin	IWW	-50
232	Destination	Road	2
232	Destination	Rail	2
232	Destination	IWW	-50
233	Origin	Road	8
233	Origin	Rail	2
233	Origin	IWW	-50
233	Destination	Road	12
233	Destination	Rail	0
233	Destination	IWW	-50
234	Origin	Road	-2
234	Origin	Rail	-10
234	Origin	IWW	8
234	Destination	Road	20
234	Destination	Rail	2
234	Destination	IWW	-18
235	Origin	Road	-8
235	Origin	Rail	-4
235	Origin	IWW	50
235	Destination	Road	2
235	Destination	Rail	-2
235	Destination	IWW	-32
236	Origin	Road	-50
236	Origin	Rail	-28
236	Origin	IWW	46
236	Destination	Road	-6
236	Destination	Rail	0
236	Destination	IWW	50
237	Origin	Road	-18
237	Origin	Rail	-22
237	Origin	IWW	16
237	Destination	Road	-2
237	Destination	Rail	0
237	Destination	IWW	0
238	Origin	Road	-22
238	Origin	Rail	-24
238	Origin	IWW	50
238	Destination	Road	2
238	Destination	Rail	0
238	Destination	IWW	50
239	Origin	Road	-8
239	Origin	Rail	2
239	Origin	IWW	-50
239	Destination	Road	2
239	Destination	Rail	0
239	Destination	IWW	-50
240	Origin	Road	-4
240	Origin	Rail	2
240	Origin	IWW	-50
240	Destination	Road	4
240	Destination	Rail	0
240	Destination	IWW	-50
241	Origin	Road	-14
241	Origin	Rail	2
241	Origin	IWW	-50
241	Destination	Road	2
241	Destination	Rail	0
241	Destination	IWW	-50
242	Origin	Road	-12
242	Origin	Rail	2
242	Origin	IWW	-50
242	Destination	Road	-2
242	Destination	Rail	0
242	Destination	IWW	-50
243	Origin	Road	2
243	Origin	Rail	2
243	Origin	IWW	-50
243	Destination	Road	10
243	Destination	Rail	-2
243	Destination	IWW	-50
244	Origin	Road	-50
244	Origin	Rail	-50
244	Origin	IWW	-50
244	Destination	Road	-50
244	Destination	Rail	-50
244	Destination	IWW	-50
245	Origin	Road	-2
245	Origin	Rail	2
245	Origin	IWW	-50
245	Destination	Road	4
245	Destination	Rail	0
245	Destination	IWW	-50
246	Origin	Road	2
246	Origin	Rail	8
246	Origin	IWW	-50
246	Destination	Road	4
246	Destination	Rail	0
246	Destination	IWW	-50
247	Origin	Road	4
247	Origin	Rail	-2
247	Origin	IWW	-50
247	Destination	Road	8
247	Destination	Rail	0
247	Destination	IWW	-50
248	Origin	Road	-6
248	Origin	Rail	0
248	Origin	IWW	-16
248	Destination	Road	0
248	Destination	Rail	2
248	Destination	IWW	-20
249	Origin	Road	-10
249	Origin	Rail	-2
249	Origin	IWW	48
249	Destination	Road	-6
249	Destination	Rail	-2
249	Destination	IWW	22
250	Origin	Road	-6
250	Origin	Rail	-4
250	Origin	IWW	50
250	Destination	Road	0
250	Destination	Rail	0
250	Destination	IWW	50
251	Origin	Road	4
251	Origin	Rail	2
251	Origin	IWW	-50
251	Destination	Road	10
251	Destination	Rail	0
251	Destination	IWW	-50
252	Origin	Road	-50
252	Origin	Rail	28
252	Origin	IWW	-50
252	Destination	Road	-50
252	Destination	Rail	34
252	Destination	IWW	-50
253	Origin	Road	-50
253	Origin	Rail	18
253	Origin	IWW	-50
253	Destination	Road	-50
253	Destination	Rail	4
253	Destination	IWW	-50
254	Origin	Road	-50
254	Origin	Rail	12
254	Origin	IWW	-50
254	Destination	Road	-50
254	Destination	Rail	24
254	Destination	IWW	-50
255	Origin	Road	-50
255	Origin	Rail	18
255	Origin	IWW	-50
255	Destination	Road	-50
255	Destination	Rail	40
255	Destination	IWW	-50
256	Origin	Road	-50
256	Origin	Rail	-50
256	Origin	IWW	-50
256	Destination	Road	-50
256	Destination	Rail	-50
256	Destination	IWW	-50
257	Origin	Road	-50
257	Origin	Rail	20
257	Origin	IWW	-50
257	Destination	Road	-50
257	Destination	Rail	34
257	Destination	IWW	-50
258	Origin	Road	-50
258	Origin	Rail	28
258	Origin	IWW	-50
258	Destination	Road	-50
258	Destination	Rail	36
258	Destination	IWW	-50
259	Origin	Road	-50
259	Origin	Rail	28
259	Origin	IWW	-50
259	Destination	Road	-50
259	Destination	Rail	32
259	Destination	IWW	-50
260	Origin	Road	-50
260	Origin	Rail	24
260	Origin	IWW	-50
260	Destination	Road	-50
260	Destination	Rail	48
260	Destination	IWW	-50
261	Origin	Road	-50
261	Origin	Rail	-50
261	Origin	IWW	-50
261	Destination	Road	-50
261	Destination	Rail	-50
261	Destination	IWW	-50
262	Origin	Road	-50
262	Origin	Rail	-50
262	Origin	IWW	-50
262	Destination	Road	-50
262	Destination	Rail	-50
262	Destination	IWW	-50
263	Origin	Road	-50
263	Origin	Rail	6
263	Origin	IWW	-50
263	Destination	Road	-50
263	Destination	Rail	42
263	Destination	IWW	-50
264	Origin	Road	-50
264	Origin	Rail	-50
264	Origin	IWW	-50
264	Destination	Road	-50
264	Destination	Rail	-50
264	Destination	IWW	-50
265	Origin	Road	-50
265	Origin	Rail	2
265	Origin	IWW	-50
265	Destination	Road	-50
265	Destination	Rail	22
265	Destination	IWW	-50
266	Origin	Road	-50
266	Origin	Rail	16
266	Origin	IWW	-50
266	Destination	Road	-50
266	Destination	Rail	36
266	Destination	IWW	-50
267	Origin	Road	-50
267	Origin	Rail	-50
267	Origin	IWW	-50
267	Destination	Road	-50
267	Destination	Rail	-50
267	Destination	IWW	-50
268	Origin	Road	-50
268	Origin	Rail	-50
268	Origin	IWW	-50
268	Destination	Road	-50
268	Destination	Rail	-50
268	Destination	IWW	-50
269	Origin	Road	-50
269	Origin	Rail	-14
269	Origin	IWW	-50
269	Destination	Road	-50
269	Destination	Rail	10
269	Destination	IWW	-50
270	Origin	Road	-50
270	Origin	Rail	-50
270	Origin	IWW	-50
270	Destination	Road	-50
270	Destination	Rail	-50
270	Destination	IWW	-50
271	Origin	Road	-50
271	Origin	Rail	2
271	Origin	IWW	-50
271	Destination	Road	-50
271	Destination	Rail	16
271	Destination	IWW	-50
272	Origin	Road	-50
272	Origin	Rail	-50
272	Origin	IWW	-50
272	Destination	Road	-50
272	Destination	Rail	-50
272	Destination	IWW	-50
273	Origin	Road	-50
273	Origin	Rail	-50
273	Origin	IWW	-50
273	Destination	Road	-50
273	Destination	Rail	-50
273	Destination	IWW	-50
274	Origin	Road	-50
274	Origin	Rail	-50
274	Origin	IWW	-50
274	Destination	Road	-50
274	Destination	Rail	-50
274	Destination	IWW	-50
275	Origin	Road	-50
275	Origin	Rail	-50
275	Origin	IWW	-50
275	Destination	Road	-50
275	Destination	Rail	-50
275	Destination	IWW	-50
276	Origin	Road	-50
276	Origin	Rail	-50
276	Origin	IWW	-50
276	Destination	Road	-50
276	Destination	Rail	-50
276	Destination	IWW	-50
277	Origin	Road	-50
277	Origin	Rail	18
277	Origin	IWW	-50
277	Destination	Road	-50
277	Destination	Rail	30
277	Destination	IWW	-50
278	Origin	Road	-14
278	Origin	Rail	-10
278	Origin	IWW	50
278	Destination	Road	-2
278	Destination	Rail	0
278	Destination	IWW	-14
279	Origin	Road	-28
279	Origin	Rail	-18
279	Origin	IWW	18
279	Destination	Road	-12
279	Destination	Rail	4
279	Destination	IWW	12
280	Origin	Road	-12
280	Origin	Rail	-4
280	Origin	IWW	-2
280	Destination	Road	12
280	Destination	Rail	0
280	Destination	IWW	-4
281	Origin	Road	-24
281	Origin	Rail	-10
281	Origin	IWW	50
281	Destination	Road	4
281	Destination	Rail	0
281	Destination	IWW	50
282	Origin	Road	-36
282	Origin	Rail	-18
282	Origin	IWW	-4
282	Destination	Road	4
282	Destination	Rail	0
282	Destination	IWW	-50
283	Origin	Road	-36
283	Origin	Rail	22
283	Origin	IWW	50
283	Destination	Road	-16
283	Destination	Rail	0
283	Destination	IWW	28
284	Origin	Road	-34
284	Origin	Rail	-16
284	Origin	IWW	18
284	Destination	Road	-4
284	Destination	Rail	6
284	Destination	IWW	20
285	Origin	Road	0
285	Origin	Rail	-6
285	Origin	IWW	26
285	Destination	Road	-6
285	Destination	Rail	-2
285	Destination	IWW	50
286	Origin	Road	-20
286	Origin	Rail	-8
286	Origin	IWW	50
286	Destination	Road	6
286	Destination	Rail	0
286	Destination	IWW	50
287	Origin	Road	-12
287	Origin	Rail	-2
287	Origin	IWW	24
287	Destination	Road	-6
287	Destination	Rail	0
287	Destination	IWW	50
288	Origin	Road	-12
288	Origin	Rail	-2
288	Origin	IWW	26
288	Destination	Road	2
288	Destination	Rail	0
288	Destination	IWW	4
289	Origin	Road	-10
289	Origin	Rail	-2
289	Origin	IWW	50
289	Destination	Road	4
289	Destination	Rail	0
289	Destination	IWW	-12
290	Origin	Road	-12
290	Origin	Rail	0
290	Origin	IWW	30
290	Destination	Road	-10
290	Destination	Rail	0
290	Destination	IWW	-18
291	Origin	Road	-42
291	Origin	Rail	-18
291	Origin	IWW	22
291	Destination	Road	-42
291	Destination	Rail	-2
291	Destination	IWW	26
292	Origin	Road	-38
292	Origin	Rail	-16
292	Origin	IWW	50
292	Destination	Road	-2
292	Destination	Rail	0
292	Destination	IWW	0
293	Origin	Road	-42
293	Origin	Rail	2
293	Origin	IWW	40
293	Destination	Road	4
293	Destination	Rail	0
293	Destination	IWW	2
294	Origin	Road	-24
294	Origin	Rail	-10
294	Origin	IWW	50
294	Destination	Road	-10
294	Destination	Rail	0
294	Destination	IWW	20
295	Origin	Road	-14
295	Origin	Rail	0
295	Origin	IWW	-50
295	Destination	Road	-22
295	Destination	Rail	2
295	Destination	IWW	-50
296	Origin	Road	-40
296	Origin	Rail	-2
296	Origin	IWW	50
296	Destination	Road	-2
296	Destination	Rail	0
296	Destination	IWW	50
297	Origin	Road	-42
297	Origin	Rail	-22
297	Origin	IWW	50
297	Destination	Road	-4
297	Destination	Rail	-2
297	Destination	IWW	50
298	Origin	Road	-32
298	Origin	Rail	-12
298	Origin	IWW	10
298	Destination	Road	-8
298	Destination	Rail	0
298	Destination	IWW	50
299	Origin	Road	-6
299	Origin	Rail	0
299	Origin	IWW	50
299	Destination	Road	4
299	Destination	Rail	0
299	Destination	IWW	50
300	Origin	Road	-18
300	Origin	Rail	-10
300	Origin	IWW	10
300	Destination	Road	6
300	Destination	Rail	0
300	Destination	IWW	8
301	Origin	Road	-34
301	Origin	Rail	12
301	Origin	IWW	50
301	Destination	Road	0
301	Destination	Rail	0
301	Destination	IWW	2
302	Origin	Road	-26
302	Origin	Rail	-16
302	Origin	IWW	-6
302	Destination	Road	-4
302	Destination	Rail	-2
302	Destination	IWW	2
303	Origin	Road	-28
303	Origin	Rail	-18
303	Origin	IWW	0
303	Destination	Road	0
303	Destination	Rail	0
303	Destination	IWW	40
304	Origin	Road	-28
304	Origin	Rail	-16
304	Origin	IWW	50
304	Destination	Road	-4
304	Destination	Rail	0
304	Destination	IWW	50
305	Origin	Road	-10
305	Origin	Rail	-10
305	Origin	IWW	6
305	Destination	Road	-18
305	Destination	Rail	0
305	Destination	IWW	14
306	Origin	Road	-14
306	Origin	Rail	0
306	Origin	IWW	-50
306	Destination	Road	2
306	Destination	Rail	2
306	Destination	IWW	-50
307	Origin	Road	-36
307	Origin	Rail	-24
307	Origin	IWW	4
307	Destination	Road	-18
307	Destination	Rail	0
307	Destination	IWW	14
308	Origin	Road	-20
308	Origin	Rail	-16
308	Origin	IWW	50
308	Destination	Road	-8
308	Destination	Rail	2
308	Destination	IWW	-2
309	Origin	Road	-26
309	Origin	Rail	-18
309	Origin	IWW	50
309	Destination	Road	6
309	Destination	Rail	0
309	Destination	IWW	-12
310	Origin	Road	-30
310	Origin	Rail	-8
310	Origin	IWW	-50
310	Destination	Road	-16
310	Destination	Rail	0
310	Destination	IWW	-50
311	Origin	Road	-8
311	Origin	Rail	-2
311	Origin	IWW	-50
311	Destination	Road	0
311	Destination	Rail	0
311	Destination	IWW	-50
312	Origin	Road	-6
312	Origin	Rail	-2
312	Origin	IWW	-50
312	Destination	Road	-18
312	Destination	Rail	-2
312	Destination	IWW	-50
313	Origin	Road	-50
313	Origin	Rail	12
313	Origin	IWW	-50
313	Destination	Road	-4
313	Destination	Rail	0
313	Destination	IWW	-50
314	Origin	Road	-50
314	Origin	Rail	-50
314	Origin	IWW	-50
314	Destination	Road	-50
314	Destination	Rail	-50
314	Destination	IWW	-50
315	Origin	Road	-50
315	Origin	Rail	-50
315	Origin	IWW	-50
315	Destination	Road	-50
315	Destination	Rail	-50
315	Destination	IWW	-50
316	Origin	Road	-50
316	Origin	Rail	-50
316	Origin	IWW	-50
316	Destination	Road	-50
316	Destination	Rail	-50
316	Destination	IWW	-50
317	Origin	Road	-50
317	Origin	Rail	-50
317	Origin	IWW	-50
317	Destination	Road	-50
317	Destination	Rail	-50
317	Destination	IWW	-50
318	Origin	Road	50
318	Origin	Rail	2
318	Origin	IWW	-50
318	Destination	Road	40
318	Destination	Rail	0
318	Destination	IWW	-50
319	Origin	Road	-50
319	Origin	Rail	50
319	Origin	IWW	-50
319	Destination	Road	-50
319	Destination	Rail	50
319	Destination	IWW	-50
320	Origin	Road	-50
320	Origin	Rail	50
320	Origin	IWW	-50
320	Destination	Road	-50
320	Destination	Rail	50
320	Destination	IWW	-50
321	Origin	Road	-50
321	Origin	Rail	50
321	Origin	IWW	50
321	Destination	Road	-50
321	Destination	Rail	50
321	Destination	IWW	50
322	Origin	Road	-50
322	Origin	Rail	50
322	Origin	IWW	-50
322	Destination	Road	-50
322	Destination	Rail	50
322	Destination	IWW	-50
323	Origin	Road	-50
323	Origin	Rail	50
323	Origin	IWW	-50
323	Destination	Road	-50
323	Destination	Rail	50
323	Destination	IWW	-50
324	Origin	Road	-38
324	Origin	Rail	50
324	Origin	IWW	26
324	Destination	Road	-38
324	Destination	Rail	50
324	Destination	IWW	50
325	Origin	Road	-34
325	Origin	Rail	50
325	Origin	IWW	28
325	Destination	Road	-38
325	Destination	Rail	50
325	Destination	IWW	50
326	Origin	Road	-50
326	Origin	Rail	50
326	Origin	IWW	50
326	Destination	Road	-50
326	Destination	Rail	50
326	Destination	IWW	50
327	Origin	Road	-50
327	Origin	Rail	50
327	Origin	IWW	50
327	Destination	Road	-50
327	Destination	Rail	50
327	Destination	IWW	50
328	Origin	Road	-50
328	Origin	Rail	46
328	Origin	IWW	50
328	Destination	Road	-50
328	Destination	Rail	46
328	Destination	IWW	50
329	Origin	Road	-50
329	Origin	Rail	48
329	Origin	IWW	-50
329	Destination	Road	-50
329	Destination	Rail	50
329	Destination	IWW	-50
330	Origin	Road	-34
330	Origin	Rail	50
330	Origin	IWW	24
330	Destination	Road	-26
330	Destination	Rail	50
330	Destination	IWW	50
331	Origin	Road	-50
331	Origin	Rail	50
331	Origin	IWW	-50
331	Destination	Road	-50
331	Destination	Rail	50
331	Destination	IWW	-50
332	Origin	Road	-50
332	Origin	Rail	44
332	Origin	IWW	-50
332	Destination	Road	-50
332	Destination	Rail	48
332	Destination	IWW	-50
333	Origin	Road	-50
333	Origin	Rail	50
333	Origin	IWW	-50
333	Destination	Road	-50
333	Destination	Rail	50
333	Destination	IWW	-50
334	Origin	Road	-50
334	Origin	Rail	50
334	Origin	IWW	50
334	Destination	Road	-50
334	Destination	Rail	50
334	Destination	IWW	50
335	Origin	Road	-50
335	Origin	Rail	-50
335	Origin	IWW	-50
335	Destination	Road	-50
335	Destination	Rail	36
335	Destination	IWW	-8
336	Origin	Road	-50
336	Origin	Rail	-50
336	Origin	IWW	-50
336	Destination	Road	-50
336	Destination	Rail	-50
336	Destination	IWW	-50
337	Origin	Road	-50
337	Origin	Rail	-50
337	Origin	IWW	-50
337	Destination	Road	-50
337	Destination	Rail	-50
337	Destination	IWW	-50
338	Origin	Road	-50
338	Origin	Rail	-50
338	Origin	IWW	-50
338	Destination	Road	-50
338	Destination	Rail	-50
338	Destination	IWW	-50
339	Origin	Road	-50
339	Origin	Rail	-50
339	Origin	IWW	-50
339	Destination	Road	-50
339	Destination	Rail	-50
339	Destination	IWW	-50
340	Origin	Road	-50
340	Origin	Rail	4
340	Origin	IWW	-50
340	Destination	Road	-50
340	Destination	Rail	18
340	Destination	IWW	-50
341	Origin	Road	-50
341	Origin	Rail	-18
341	Origin	IWW	-50
341	Destination	Road	-50
341	Destination	Rail	-50
341	Destination	IWW	-50
342	Origin	Road	-50
342	Origin	Rail	50
342	Origin	IWW	-50
342	Destination	Road	-50
342	Destination	Rail	50
342	Destination	IWW	-50
343	Origin	Road	-50
343	Origin	Rail	50
343	Origin	IWW	-50
343	Destination	Road	-50
343	Destination	Rail	50
343	Destination	IWW	-50
344	Origin	Road	-50
344	Origin	Rail	50
344	Origin	IWW	-50
344	Destination	Road	-50
344	Destination	Rail	50
344	Destination	IWW	-50
345	Origin	Road	-50
345	Origin	Rail	50
345	Origin	IWW	-50
345	Destination	Road	-50
345	Destination	Rail	50
345	Destination	IWW	-50
346	Origin	Road	-50
346	Origin	Rail	50
346	Origin	IWW	-50
346	Destination	Road	-50
346	Destination	Rail	24
346	Destination	IWW	-50
347	Origin	Road	-50
347	Origin	Rail	-50
347	Origin	IWW	-50
347	Destination	Road	-50
347	Destination	Rail	-50
347	Destination	IWW	-50
348	Origin	Road	-50
348	Origin	Rail	50
348	Origin	IWW	-50
348	Destination	Road	-50
348	Destination	Rail	48
348	Destination	IWW	-50
349	Origin	Road	-50
349	Origin	Rail	50
349	Origin	IWW	-50
349	Destination	Road	-50
349	Destination	Rail	48
349	Destination	IWW	-50
350	Origin	Road	-50
350	Origin	Rail	50
350	Origin	IWW	-50
350	Destination	Road	-50
350	Destination	Rail	50
350	Destination	IWW	-50
351	Origin	Road	-50
351	Origin	Rail	50
351	Origin	IWW	-50
351	Destination	Road	-50
351	Destination	Rail	50
351	Destination	IWW	-50
352	Origin	Road	-50
352	Origin	Rail	50
352	Origin	IWW	-50
352	Destination	Road	-50
352	Destination	Rail	50
352	Destination	IWW	-50
353	Origin	Road	-50
353	Origin	Rail	-50
353	Origin	IWW	-50
353	Destination	Road	-50
353	Destination	Rail	-50
353	Destination	IWW	-50
354	Origin	Road	-50
354	Origin	Rail	-50
354	Origin	IWW	-50
354	Destination	Road	-50
354	Destination	Rail	-50
354	Destination	IWW	-50
355	Origin	Road	-50
355	Origin	Rail	26
355	Origin	IWW	46
355	Destination	Road	-50
355	Destination	Rail	24
355	Destination	IWW	-10
356	Origin	Road	6
356	Origin	Rail	50
356	Origin	IWW	-50
356	Destination	Road	32
356	Destination	Rail	28
356	Destination	IWW	-48
357	Origin	Road	-18
357	Origin	Rail	50
357	Origin	IWW	-46
357	Destination	Road	-50
357	Destination	Rail	50
357	Destination	IWW	50
358	Origin	Road	22
358	Origin	Rail	50
358	Origin	IWW	-50
358	Destination	Road	18
358	Destination	Rail	50
358	Destination	IWW	-50
359	Origin	Road	-50
359	Origin	Rail	30
359	Origin	IWW	48
359	Destination	Road	-50
359	Destination	Rail	50
359	Destination	IWW	50
360	Origin	Road	20
360	Origin	Rail	50
360	Origin	IWW	-50
360	Destination	Road	50
360	Destination	Rail	50
360	Destination	IWW	-50
361	Origin	Road	-24
361	Origin	Rail	50
361	Origin	IWW	-50
361	Destination	Road	30
361	Destination	Rail	50
361	Destination	IWW	-50
362	Origin	Road	-36
362	Origin	Rail	50
362	Origin	IWW	-30
362	Destination	Road	-50
362	Destination	Rail	50
362	Destination	IWW	46
363	Origin	Road	-50
363	Origin	Rail	18
363	Origin	IWW	44
363	Destination	Road	-50
363	Destination	Rail	50
363	Destination	IWW	50
364	Origin	Road	-50
364	Origin	Rail	22
364	Origin	IWW	-50
364	Destination	Road	-50
364	Destination	Rail	50
364	Destination	IWW	-50
365	Origin	Road	-50
365	Origin	Rail	38
365	Origin	IWW	-50
365	Destination	Road	-50
365	Destination	Rail	50
365	Destination	IWW	-50
366	Origin	Road	0
366	Origin	Rail	50
366	Origin	IWW	0
366	Destination	Road	-18
366	Destination	Rail	50
366	Destination	IWW	-26
367	Origin	Road	-50
367	Origin	Rail	36
367	Origin	IWW	46
367	Destination	Road	-50
367	Destination	Rail	50
367	Destination	IWW	50
368	Origin	Road	-50
368	Origin	Rail	26
368	Origin	IWW	50
368	Destination	Road	-26
368	Destination	Rail	50
368	Destination	IWW	-26
369	Origin	Road	-50
369	Origin	Rail	32
369	Origin	IWW	50
369	Destination	Road	-50
369	Destination	Rail	50
369	Destination	IWW	50
370	Origin	Road	-50
370	Origin	Rail	18
370	Origin	IWW	-50
370	Destination	Road	-50
370	Destination	Rail	50
370	Destination	IWW	-50
371	Origin	Road	-50
371	Origin	Rail	30
371	Origin	IWW	48
371	Destination	Road	-50
371	Destination	Rail	50
371	Destination	IWW	48
372	Origin	Road	26
372	Origin	Rail	50
372	Origin	IWW	-50
372	Destination	Road	40
372	Destination	Rail	50
372	Destination	IWW	-50
373	Origin	Road	18
373	Origin	Rail	50
373	Origin	IWW	-28
373	Destination	Road	-8
373	Destination	Rail	34
373	Destination	IWW	-44
374	Origin	Road	-50
374	Origin	Rail	24
374	Origin	IWW	-50
374	Destination	Road	-50
374	Destination	Rail	50
374	Destination	IWW	-50
375	Origin	Road	-10
375	Origin	Rail	50
375	Origin	IWW	46
375	Destination	Road	-22
375	Destination	Rail	50
375	Destination	IWW	-20
376	Origin	Road	-50
376	Origin	Rail	38
376	Origin	IWW	50
376	Destination	Road	-26
376	Destination	Rail	50
376	Destination	IWW	-20
377	Origin	Road	14
377	Origin	Rail	50
377	Origin	IWW	-48
377	Destination	Road	50
377	Destination	Rail	42
377	Destination	IWW	-32
378	Origin	Road	-36
378	Origin	Rail	50
378	Origin	IWW	-36
378	Destination	Road	-50
378	Destination	Rail	50
378	Destination	IWW	42
379	Origin	Road	10
379	Origin	Rail	50
379	Origin	IWW	10
379	Destination	Road	-34
379	Destination	Rail	50
379	Destination	IWW	-24
380	Origin	Road	20
380	Origin	Rail	50
380	Origin	IWW	-10
380	Destination	Road	-6
380	Destination	Rail	44
380	Destination	IWW	-40
381	Origin	Road	-16
